"","x"
"14086",0
"14087",0
"14088",0
"14089",NA
"14090",0
"14091",0
"14092",0
"14093",NA
"14094",NA
"14095",0
"14096",0
"14097",0
"14098",0
"14099",0
"14100",NA
"14101",0
"14102",0
"14103",0
"14104",0
"14105",0
"14106",0
"14107",NA
"14108",NA
"14109",NA
"14110",0
"14111",0
"14112",0
"14113",0
"14114",0
"14115",NA
"14116",0
"14117",0
"14118",0
"14119",NA
"14120",0
"14121",1
"14122",0
"14123",0
"14124",0
"14125",NA
"14126",0
"14127",NA
"14128",NA
"14129",0
"14130",1
"14131",0
"14132",1
"14133",0
"14134",0
"14135",0
"14136",NA
"14137",NA
"14138",0
"14139",0
"14140",0
"14141",0
"14142",0
"14143",0
"14144",0
"14145",NA
"14146",0
"14147",NA
"14148",0
"14149",0
"14150",1
"14151",0
"14152",0
"14153",0
"14154",NA
"14155",0
"14156",0
"14157",0
"14158",0
"14159",0
"14160",0
"14161",0
"14162",0
"14163",NA
"14164",0
"14165",0
"14166",0
"14167",0
"14168",0
"14169",0
"14170",NA
"14171",0
"14172",0
"14173",NA
"14174",0
"14175",0
"14176",0
"14177",0
"14178",0
"14179",0
"14180",0
"14181",NA
"14182",0
"14183",0
"14184",0
"14185",0
"14186",0
"14187",NA
"14188",0
"14189",0
"14190",NA
"14191",NA
"14192",0
"14193",0
"14194",NA
"14195",0
"14196",NA
"14197",0
"14198",NA
"14199",0
"14200",NA
"14201",0
"14202",NA
"14203",0
"14204",NA
"14205",NA
"14206",NA
"14207",NA
"14208",0
"14209",0
"14210",0
"14211",0
"14212",0
"14213",0
"14214",0
"14215",NA
"14216",0
"14217",0
"14218",NA
"14219",0
"14220",0
"14221",0
"14222",0
"14223",0
"14224",0
"14225",0
"14226",NA
"14227",NA
"14228",0
"14229",0
"14230",NA
"14231",0
"14232",0
"14233",0
"14234",NA
"14235",NA
"14236",1
"14237",0
"14238",0
"14239",0
"14240",NA
"14241",NA
"14242",0
"14243",1
"14244",0
"14245",0
"14246",0
"14247",0
"14248",0
"14249",0
"14250",0
"14251",0
"14252",0
"14253",NA
"14254",0
"14255",0
"14256",0
"14257",0
"14258",0
"14259",0
"14260",NA
"14261",NA
"14262",0
"14263",0
"14264",0
"14265",0
"14266",0
"14267",0
"14268",NA
"14269",0
"14270",0
"14271",0
"14272",0
"14273",NA
"14274",0
"14275",0
"14276",0
"14277",0
"14278",NA
"14279",NA
"14280",0
"14281",0
"14282",0
"14283",0
"14284",0
"14285",0
"14286",0
"14287",0
"14288",0
"14289",0
"14290",0
"14291",0
"14292",NA
"14293",1
"14294",0
"14295",0
"14296",NA
"14297",0
"14298",0
"14299",0
"14300",0
"14301",0
"14302",0
"14303",NA
"14304",0
"14305",1
"14306",0
"14307",0
"14308",NA
"14309",0
"14310",1
"14311",0
"14312",0
"14313",0
"14314",NA
"14315",0
"14316",0
"14317",0
"14318",0
"14319",0
"14320",0
"14321",0
"14322",0
"14323",0
"14324",0
"14325",0
"14326",0
"14327",0
"14328",0
"14329",NA
"14330",0
"14331",0
"14332",NA
"14333",NA
"14334",NA
"14335",0
"14336",0
"14337",0
"14338",0
"14339",0
"14340",0
"14341",0
"14342",0
"14343",0
"14344",0
"14345",NA
"14346",0
"14347",NA
"14348",NA
"14349",0
"14350",0
"14351",0
"14352",0
"14353",0
"14354",0
"14355",NA
"14356",0
"14357",0
"14358",0
"14359",0
"14360",0
"14361",NA
"14362",0
"14363",0
"14364",NA
"14365",0
"14366",0
"14367",0
"14368",NA
"14369",0
"14370",NA
"14371",0
"14372",0
"14373",0
"14374",NA
"14375",NA
"14376",0
"14377",0
"14378",0
"14379",0
"14380",1
"14381",0
"14382",NA
"14383",0
"14384",0
"14385",0
"14386",0
"14387",0
"14388",0
"14389",0
"14390",0
"14391",0
"14392",0
"14393",0
"14394",NA
"14395",0
"14396",NA
"14397",0
"14398",0
"14399",0
"14400",0
"14401",0
"14402",NA
"14403",0
"14404",0
"14405",0
"14406",0
"14407",0
"14408",1
"14409",0
"14410",0
"14411",0
"14412",0
"14413",0
"14414",0
"14415",0
"14416",NA
"14417",0
"14418",0
"14419",NA
"14420",NA
"14421",NA
"14422",0
"14423",0
"14424",NA
"14425",NA
"14426",0
"14427",0
"14428",0
"14429",NA
"14430",0
"14431",NA
"14432",0
"14433",0
"14434",0
"14435",0
"14436",NA
"14437",0
"14438",1
"14439",0
"14440",0
"14441",0
"14442",NA
"14443",NA
"14444",0
"14445",0
"14446",0
"14447",0
"14448",0
"14449",0
"14450",0
"14451",0
"14452",0
"14453",0
"14454",NA
"14455",NA
"14456",0
"14457",NA
"14458",NA
"14459",0
"14460",0
"14461",NA
"14462",0
"14463",0
"14464",NA
"14465",0
"14466",0
"14467",0
"14468",0
"14469",NA
"14470",0
"14471",NA
"14472",NA
"14473",0
"14474",0
"14475",0
"14476",NA
"14477",0
"14478",0
"14479",0
"14480",0
"14481",0
"14482",NA
"14483",0
"14484",0
"14485",0
"14486",0
"14487",0
"14488",0
"14489",NA
"14490",NA
"14491",0
"14492",0
"14493",0
"14494",0
"14495",NA
"14496",NA
"14497",NA
"14498",0
"14499",0
"14500",0
"14501",0
"14502",NA
"14503",0
"14504",0
"14505",NA
"14506",NA
"14507",0
"14508",0
"14509",NA
"14510",1
"14511",0
"14512",0
"14513",1
"14514",0
"14515",NA
"14516",NA
"14517",0
"14518",0
"14519",0
"14520",0
"14521",0
"14522",1
"14523",0
"14524",0
"14525",0
"14526",0
"14527",0
"14528",0
"14529",0
"14530",0
"14531",0
"14532",0
"14533",0
"14534",NA
"14535",NA
"14536",0
"14537",NA
"14538",0
"14539",1
"14540",0
"14541",0
"14542",0
"14543",0
"14544",0
"14545",0
"14546",NA
"14547",NA
"14548",0
"14549",0
"14550",1
"14551",NA
"14552",NA
"14553",0
"14554",0
"14555",0
"14556",0
"14557",1
"14558",0
"14559",0
"14560",0
"14561",0
"14562",NA
"14563",0
"14564",1
"14565",NA
"14566",NA
"14567",0
"14568",0
"14569",0
"14570",0
"14571",0
"14572",0
"14573",0
"14574",NA
"14575",0
"14576",0
"14577",0
"14578",0
"14579",0
"14580",0
"14581",NA
"14582",0
"14583",0
"14584",0
"14585",0
"14586",0
"14587",NA
"14588",0
"14589",NA
"14590",0
"14591",NA
"14592",NA
"14593",0
"14594",0
"14595",NA
"14596",0
"14597",NA
"14598",NA
"14599",NA
"14600",0
"14601",NA
"14602",0
"14603",0
"14604",NA
"14605",0
"14606",0
"14607",0
"14608",NA
"14609",NA
"14610",NA
"14611",0
"14612",NA
"14613",NA
"14614",1
"14615",0
"14616",0
"14617",0
"14618",NA
"14619",NA
"14620",NA
"14621",NA
"14622",0
"14623",NA
"14624",NA
"14625",0
"14626",NA
"14627",NA
"14628",0
"14629",0
"14630",0
"14631",0
"14632",0
"14633",NA
"14634",0
"14635",0
"14636",NA
"14637",NA
"14638",0
"14639",0
"14640",0
"14641",NA
"14642",0
"14643",NA
"14644",0
"14645",NA
"14646",0
"14647",0
"14648",NA
"14649",1
"14650",NA
"14651",0
"14652",NA
"14653",0
"14654",1
"14655",NA
"14656",NA
"14657",0
"14658",0
"14659",NA
"14660",NA
"14661",NA
"14662",NA
"14663",0
"14664",0
"14665",NA
"14666",0
"14667",0
"14668",0
"14669",NA
"14670",0
"14671",0
"14672",NA
"14673",0
"14674",0
"14675",NA
"14676",NA
"14677",NA
"14678",NA
"14679",NA
"14680",0
"14681",NA
"14682",NA
"14683",1
"14684",0
"14685",NA
"14686",0
"14687",0
"14688",0
"14689",0
"14690",0
"14691",0
"14692",NA
"14693",0
"14694",0
"14695",0
"14696",0
"14697",0
"14698",0
"14699",0
"14700",0
"14701",0
"14702",NA
"14703",NA
"14704",NA
"14705",NA
"14706",0
"14707",0
"14708",0
"14709",0
"14710",0
"14711",0
"14712",0
"14713",0
"14714",NA
"14715",0
"14716",0
"14717",0
"14718",0
"14719",0
"14720",0
"14721",NA
"14722",0
"14723",NA
"14724",1
"14725",0
"14726",0
"14727",0
"14728",0
"14729",0
"14730",NA
"14731",0
"14732",0
"14733",0
"14734",NA
"14735",0
"14736",0
"14737",NA
"14738",NA
"14739",0
"14740",NA
"14741",NA
"14742",0
"14743",0
"14744",0
"14745",0
"14746",0
"14747",0
"14748",0
"14749",0
"14750",0
"14751",1
"14752",0
"14753",0
"14754",0
"14755",NA
"14756",1
"14757",1
"14758",0
"14759",1
"14760",1
"14761",0
"14762",0
"14763",0
"14764",1
"14765",0
"14766",0
"14767",1
"14768",0
"14769",0
"14770",0
"14771",0
"14772",0
"14773",0
"14774",1
"14775",NA
"14776",0
"14777",0
"14778",0
"14779",1
"14780",1
"14781",1
"14782",0
"14783",0
"14784",0
"14785",1
"14786",0
"14787",0
"14788",0
"14789",0
"14790",0
"14791",0
"14792",0
"14793",0
"14794",0
"14795",0
"14796",0
"14797",0
"14798",0
"14799",0
"14800",0
"14801",0
"14802",0
"14803",0
"14804",0
"14805",0
"14806",NA
"14807",1
"14808",0
"14809",0
"14810",0
"14811",0
"14812",NA
"14813",NA
"14814",0
"14815",NA
"14816",NA
"14817",NA
"14818",NA
"14819",NA
"14820",NA
"14821",NA
"14822",NA
"14823",0
"14824",0
"14825",NA
"14826",NA
"14827",0
"14828",0
"14829",1
"14830",0
"14831",0
"14832",0
"14833",NA
"14834",0
"14835",0
"14836",NA
"14837",0
"14838",0
"14839",NA
"14840",NA
"14841",NA
"14842",NA
"14843",0
"14844",NA
"14845",0
"14846",0
"14847",0
"14848",0
"14849",1
"14850",0
"14851",0
"14852",0
"14853",1
"14854",0
"14855",0
"14856",0
"14857",0
"14858",0
"14859",0
"14860",0
"14861",0
"14862",0
"14863",0
"14864",NA
"14865",0
"14866",0
"14867",0
"14868",NA
"14869",0
"14870",0
"14871",0
"14872",0
"14873",NA
"14874",0
"14875",0
"14876",1
"14877",0
"14878",0
"14879",1
"14880",1
"14881",0
"14882",0
"14883",0
"14884",0
"14885",1
"14886",0
"14887",0
"14888",0
"14889",0
"14890",0
"14891",0
"14892",0
"14893",0
"14894",0
"14895",0
"14896",0
"14897",1
"14898",1
"14899",0
"14900",0
"14901",0
"14902",0
"14903",0
"14904",0
"14905",0
"14906",0
"14907",0
"14908",0
"14909",1
"14910",0
"14911",0
"14912",0
"14913",0
"14914",1
"14915",1
"14916",0
"14917",0
"14918",0
"14919",0
"14920",0
"14921",0
"14922",NA
"14923",0
"14924",0
"14925",0
"14926",0
"14927",NA
"14928",0
"14929",0
"14930",0
"14931",0
"14932",0
"14933",0
"14934",0
"14935",NA
"14936",NA
"14937",NA
"14938",0
"14939",0
"14940",0
"14941",0
"14942",1
"14943",0
"14944",1
"14945",0
"14946",0
"14947",0
"14948",0
"14949",0
"14950",0
"14951",0
"14952",0
"14953",0
"14954",0
"14955",0
"14956",0
"14957",0
"14958",0
"14959",1
"14960",0
"14961",0
"14962",0
"14963",0
"14964",0
"14965",0
"14966",NA
"14967",0
"14968",0
"14969",NA
"14970",NA
"14971",1
"14972",NA
"14973",0
"14974",0
"14975",0
"14976",0
"14977",0
"14978",0
"14979",0
"14980",0
"14981",0
"14982",0
"14983",0
"14984",0
"14985",0
"14986",0
"14987",0
"14988",0
"14989",0
"14990",0
"14991",0
"14992",0
"14993",1
"14994",0
"14995",0
"14996",0
"14997",1
"14998",0
"14999",0
"15000",0
"15001",1
"15002",0
"15003",0
"15004",0
"15005",NA
"15006",0
"15007",0
"15008",0
"15009",0
"15010",NA
"15011",0
"15012",0
"15013",0
"15014",0
"15015",1
"15016",0
"15017",0
"15018",0
"15019",1
"15020",1
"15021",0
"15022",1
"15023",0
"15024",0
"15025",0
"15026",1
"15027",0
"15028",0
"15029",0
"15030",1
"15031",0
"15032",0
"15033",0
"15034",0
"15035",0
"15036",0
"15037",0
"15038",0
"15039",0
"15040",0
"15041",0
"15042",0
"15043",0
"15044",1
"15045",0
"15046",0
"15047",1
"15048",0
"15049",0
"15050",1
"15051",0
"15052",1
"15053",0
"15054",0
"15055",1
"15056",1
"15057",0
"15058",0
"15059",0
"15060",0
"15061",0
"15062",0
"15063",0
"15064",1
"15065",0
"15066",0
"15067",NA
"15068",0
"15069",0
"15070",0
"15071",0
"15072",0
"15073",0
"15074",1
"15075",0
"15076",1
"15077",0
"15078",1
"15079",0
"15080",0
"15081",0
"15082",0
"15083",0
"15084",0
"15085",0
"15086",1
"15087",0
"15088",0
"15089",1
"15090",0
"15091",1
"15092",0
"15093",0
"15094",0
"15095",1
"15096",0
"15097",0
"15098",0
"15099",0
"15100",1
"15101",NA
"15102",0
"15103",0
"15104",0
"15105",0
"15106",0
"15107",0
"15108",NA
"15109",0
"15110",0
"15111",1
"15112",0
"15113",0
"15114",NA
"15115",0
"15116",1
"15117",1
"15118",0
"15119",0
"15120",0
"15121",0
"15122",0
"15123",0
"15124",1
"15125",0
"15126",0
"15127",0
"15128",0
"15129",0
"15130",1
"15131",0
"15132",0
"15133",0
"15134",0
"15135",0
"15136",0
"15137",0
"15138",1
"15139",NA
"15140",NA
"15141",0
"15142",1
"15143",0
"15144",1
"15145",0
"15146",0
"15147",1
"15148",0
"15149",0
"15150",0
"15151",0
"15152",0
"15153",0
"15154",0
"15155",0
"15156",0
"15157",1
"15158",1
"15159",1
"15160",0
"15161",0
"15162",0
"15163",0
"15164",0
"15165",0
"15166",0
"15167",0
"15168",1
"15169",0
"15170",0
"15171",0
"15172",0
"15173",0
"15174",0
"15175",0
"15176",0
"15177",0
"15178",0
"15179",0
"15180",0
"15181",0
"15182",0
"15183",0
"15184",0
"15185",0
"15186",1
"15187",0
"15188",0
"15189",0
"15190",0
"15191",NA
"15192",NA
"15193",NA
"15194",0
"15195",0
"15196",0
"15197",0
"15198",1
"15199",0
"15200",0
"15201",1
"15202",0
"15203",0
"15204",0
"15205",0
"15206",0
"15207",0
"15208",0
"15209",0
"15210",NA
"15211",0
"15212",0
"15213",0
"15214",0
"15215",0
"15216",0
"15217",NA
"15218",NA
"15219",0
"15220",0
"15221",0
"15222",0
"15223",0
"15224",0
"15225",0
"15226",NA
"15227",NA
"15228",1
"15229",0
"15230",NA
"15231",0
"15232",0
"15233",NA
"15234",1
"15235",0
"15236",1
"15237",0
"15238",0
"15239",0
"15240",0
"15241",NA
"15242",NA
"15243",1
"15244",0
"15245",0
"15246",0
"15247",0
"15248",0
"15249",0
"15250",0
"15251",0
"15252",0
"15253",1
"15254",0
"15255",0
"15256",0
"15257",0
"15258",0
"15259",0
"15260",0
"15261",0
"15262",0
"15263",0
"15264",0
"15265",0
"15266",0
"15267",0
"15268",0
"15269",0
"15270",0
"15271",0
"15272",0
"15273",0
"15274",0
"15275",0
"15276",0
"15277",0
"15278",1
"15279",0
"15280",0
"15281",0
"15282",0
"15283",1
"15284",0
"15285",0
"15286",0
"15287",0
"15288",NA
"15289",1
"15290",0
"15291",0
"15292",0
"15293",0
"15294",NA
"15295",NA
"15296",NA
"15297",NA
"15298",NA
"15299",NA
"15300",NA
"15301",NA
"15302",NA
"15303",0
"15304",0
"15305",NA
"15306",NA
"15307",0
"15308",0
"15309",NA
"15310",NA
"15311",0
"15312",0
"15313",1
"15314",1
"15315",0
"15316",0
"15317",0
"15318",0
"15319",0
"15320",0
"15321",0
"15322",0
"15323",0
"15324",0
"15325",0
"15326",0
"15327",0
"15328",0
"15329",0
"15330",1
"15331",0
"15332",0
"15333",0
"15334",0
"15335",1
"15336",0
"15337",0
"15338",0
"15339",0
"15340",0
"15341",0
"15342",0
"15343",0
"15344",0
"15345",0
"15346",0
"15347",1
"15348",0
"15349",0
"15350",0
"15351",0
"15352",0
"15353",0
"15354",0
"15355",0
"15356",0
"15357",0
"15358",0
"15359",0
"15360",0
"15361",1
"15362",1
"15363",0
"15364",0
"15365",0
"15366",0
"15367",0
"15368",0
"15369",0
"15370",1
"15371",0
"15372",0
"15373",1
"15374",0
"15375",0
"15376",0
"15377",0
"15378",0
"15379",0
"15380",1
"15381",0
"15382",0
"15383",0
"15384",1
"15385",0
"15386",0
"15387",1
"15388",0
"15389",0
"15390",0
"15391",0
"15392",0
"15393",0
"15394",0
"15395",1
"15396",0
"15397",1
"15398",0
"15399",0
"15400",0
"15401",0
"15402",1
"15403",0
"15404",0
"15405",1
"15406",1
"15407",0
"15408",0
"15409",0
"15410",0
"15411",1
"15412",0
"15413",0
"15414",0
"15415",0
"15416",0
"15417",1
"15418",0
"15419",1
"15420",0
"15421",0
"15422",0
"15423",0
"15424",0
"15425",0
"15426",NA
"15427",0
"15428",0
"15429",0
"15430",0
"15431",1
"15432",0
"15433",0
"15434",0
"15435",0
"15436",1
"15437",0
"15438",1
"15439",0
"15440",0
"15441",0
"15442",0
"15443",0
"15444",0
"15445",0
"15446",0
"15447",0
"15448",1
"15449",1
"15450",NA
"15451",0
"15452",0
"15453",0
"15454",0
"15455",0
"15456",1
"15457",0
"15458",0
"15459",0
"15460",1
"15461",NA
"15462",NA
"15463",0
"15464",1
"15465",1
"15466",0
"15467",0
"15468",0
"15469",0
"15470",0
"15471",0
"15472",0
"15473",0
"15474",0
"15475",0
"15476",0
"15477",0
"15478",0
"15479",0
"15480",0
"15481",0
"15482",1
"15483",0
"15484",0
"15485",0
"15486",1
"15487",1
"15488",0
"15489",1
"15490",0
"15491",0
"15492",1
"15493",0
"15494",0
"15495",0
"15496",0
"15497",0
"15498",0
"15499",0
"15500",0
"15501",1
"15502",1
"15503",0
"15504",0
"15505",1
"15506",0
"15507",1
"15508",1
"15509",0
"15510",0
"15511",0
"15512",0
"15513",0
"15514",1
"15515",NA
"15516",NA
"15517",0
"15518",0
"15519",NA
"15520",NA
"15521",0
"15522",1
"15523",0
"15524",0
"15525",0
"15526",0
"15527",0
"15528",0
"15529",0
"15530",0
"15531",0
"15532",1
"15533",0
"15534",0
"15535",0
"15536",0
"15537",0
"15538",0
"15539",0
"15540",0
"15541",0
"15542",1
"15543",0
"15544",0
"15545",0
"15546",0
"15547",0
"15548",0
"15549",0
"15550",0
"15551",0
"15552",1
"15553",0
"15554",0
"15555",0
"15556",0
"15557",0
"15558",0
"15559",1
"15560",1
"15561",0
"15562",0
"15563",0
"15564",1
"15565",0
"15566",0
"15567",0
"15568",0
"15569",0
"15570",0
"15571",0
"15572",0
"15573",0
"15574",0
"15575",0
"15576",0
"15577",0
"15578",0
"15579",0
"15580",0
"15581",0
"15582",NA
"15583",0
"15584",1
"15585",0
"15586",0
"15587",0
"15588",1
"15589",1
"15590",0
"15591",0
"15592",0
"15593",0
"15594",0
"15595",1
"15596",0
"15597",0
"15598",0
"15599",NA
"15600",0
"15601",0
"15602",1
"15603",NA
"15604",0
"15605",0
"15606",0
"15607",NA
"15608",1
"15609",0
"15610",1
"15611",0
"15612",0
"15613",0
"15614",0
"15615",0
"15616",0
"15617",0
"15618",0
"15619",0
"15620",0
"15621",0
"15622",0
"15623",0
"15624",0
"15625",0
"15626",0
"15627",0
"15628",0
"15629",1
"15630",0
"15631",0
"15632",0
"15633",0
"15634",0
"15635",NA
"15636",NA
"15637",0
"15638",0
"15639",0
"15640",0
"15641",1
"15642",0
"15643",0
"15644",0
"15645",0
"15646",0
"15647",1
"15648",0
"15649",0
"15650",0
"15651",0
"15652",0
"15653",0
"15654",1
"15655",0
"15656",0
"15657",0
"15658",0
"15659",0
"15660",0
"15661",NA
"15662",0
"15663",0
"15664",0
"15665",0
"15666",0
"15667",0
"15668",0
"15669",0
"15670",0
"15671",0
"15672",1
"15673",1
"15674",0
"15675",0
"15676",1
"15677",1
"15678",0
"15679",0
"15680",0
"15681",0
"15682",0
"15683",0
"15684",0
"15685",0
"15686",0
"15687",0
"15688",0
"15689",0
"15690",0
"15691",0
"15692",0
"15693",0
"15694",NA
"15695",0
"15696",0
"15697",0
"15698",0
"15699",1
"15700",0
"15701",1
"15702",0
"15703",0
"15704",0
"15705",0
"15706",0
"15707",0
"15708",1
"15709",0
"15710",0
"15711",0
"15712",0
"15713",0
"15714",0
"15715",0
"15716",0
"15717",0
"15718",1
"15719",0
"15720",0
"15721",0
"15722",0
"15723",NA
"15724",0
"15725",0
"15726",0
"15727",NA
"15728",NA
"15729",NA
"15730",NA
"15731",NA
"15732",0
"15733",NA
"15734",NA
"15735",NA
"15736",NA
"15737",NA
"15738",NA
"15739",0
"15740",NA
"15741",NA
"15742",0
"15743",0
"15744",0
"15745",0
"15746",NA
"15747",0
"15748",0
"15749",NA
"15750",NA
"15751",NA
"15752",NA
"15753",NA
"15754",NA
"15755",NA
"15756",NA
"15757",NA
"15758",NA
"15759",NA
"15760",NA
"15761",NA
"15762",NA
"15763",NA
"15764",NA
"15765",NA
"15766",NA
"15767",NA
"15768",NA
"15769",NA
"15770",NA
"15771",NA
"15772",NA
"15773",NA
"15774",NA
"15775",NA
"15776",NA
"15777",0
"15778",NA
"15779",NA
"15780",NA
"15781",NA
"15782",NA
"15783",NA
"15784",NA
"15785",NA
"15786",NA
"15787",NA
"15788",NA
"15789",NA
"15790",NA
"15791",NA
"15792",NA
"15793",NA
"15794",NA
"15795",NA
"15796",NA
"15797",NA
"15798",NA
"15799",NA
"15800",NA
"15801",NA
"15802",NA
"15803",NA
"15804",NA
"15805",NA
"15806",NA
"15807",NA
"15808",NA
"15809",NA
"15810",0
"15811",0
"15812",NA
"15813",NA
"15814",NA
"15815",0
"15816",NA
"15817",NA
"15818",NA
"15819",NA
"15820",NA
"15821",NA
"15822",NA
"15823",NA
"15824",NA
"15825",NA
"15826",0
"15827",NA
"15828",NA
"15829",NA
"15830",NA
"15831",NA
"15832",0
"15833",NA
"15834",NA
"15835",NA
"15836",NA
"15837",NA
"15838",0
"15839",NA
"15840",NA
"15841",NA
"15842",NA
"15843",NA
"15844",NA
"15845",NA
"15846",NA
"15847",NA
"15848",NA
"15849",0
"15850",NA
"15851",NA
"15852",NA
"15853",NA
"15854",0
"15855",NA
"15856",NA
"15857",NA
"15858",0
"15859",NA
"15860",NA
"15861",NA
"15862",0
"15863",NA
"15864",NA
"15865",NA
"15866",NA
"15867",NA
"15868",NA
"15869",NA
"15870",NA
"15871",NA
"15872",NA
"15873",NA
"15874",NA
"15875",NA
"15876",NA
"15877",NA
"15878",NA
"15879",NA
"15880",0
"15881",NA
"15882",NA
"15883",NA
"15884",NA
"15885",NA
"15886",NA
"15887",NA
"15888",NA
"15889",NA
"15890",NA
"15891",NA
"15892",NA
"15893",NA
"15894",NA
"15895",NA
"15896",NA
"15897",NA
"15898",NA
"15899",NA
"15900",NA
"15901",NA
"15902",NA
"15903",NA
"15904",NA
"15905",NA
"15906",0
"15907",NA
"15908",NA
"15909",NA
"15910",0
"15911",NA
"15912",NA
"15913",NA
"15914",NA
"15915",0
"15916",NA
"15917",NA
"15918",NA
"15919",NA
"15920",NA
"15921",NA
"15922",NA
"15923",0
"15924",NA
"15925",NA
"15926",NA
"15927",NA
"15928",NA
"15929",NA
"15930",NA
"15931",NA
"15932",NA
"15933",NA
"15934",NA
"15935",0
"15936",0
"15937",NA
"15938",NA
"15939",NA
"15940",NA
"15941",NA
"15942",NA
"15943",NA
"15944",NA
"15945",NA
"15946",NA
"15947",NA
"15948",0
"15949",NA
"15950",NA
"15951",NA
"15952",NA
"15953",0
"15954",NA
"15955",0
"15956",NA
"15957",NA
"15958",NA
"15959",NA
"15960",NA
"15961",NA
"15962",NA
"15963",NA
"15964",NA
"15965",NA
"15966",NA
"15967",NA
"15968",NA
"15969",NA
"15970",NA
"15971",NA
"15972",NA
"15973",NA
"15974",NA
"15975",0
"15976",NA
"15977",NA
"15978",NA
"15979",NA
"15980",NA
"15981",NA
"15982",NA
"15983",NA
"15984",NA
"15985",NA
"15986",NA
"15987",NA
"15988",NA
"15989",NA
"15990",NA
"15991",NA
"15992",NA
"15993",NA
"15994",NA
"15995",NA
"15996",NA
"15997",NA
"15998",NA
"15999",NA
"16000",NA
"16001",NA
"16002",NA
"16003",NA
"16004",NA
"16005",NA
"16006",NA
"16007",NA
"16008",NA
"16009",NA
"16010",NA
"16011",NA
"16012",NA
"16013",NA
"16014",NA
"16015",NA
"16016",NA
"16017",NA
"16018",NA
"16019",NA
"16020",NA
"16021",NA
"16022",NA
"16023",NA
"16024",NA
"16025",NA
"16026",NA
"16027",NA
"16028",NA
"16029",NA
"16030",NA
"16031",NA
"16032",0
"16033",NA
"16034",NA
"16035",NA
"16036",NA
"16037",NA
"16038",NA
"16039",NA
"16040",NA
"16041",NA
"16042",NA
"16043",NA
"16044",NA
"16045",NA
"16046",NA
"16047",NA
"16048",NA
"16049",NA
"16050",NA
"16051",NA
"16052",NA
"16053",NA
"16054",NA
"16055",NA
"16056",NA
"16057",NA
"16058",NA
"16059",0
"16060",NA
"16061",0
"16062",NA
"16063",NA
"16064",NA
"16065",NA
"16066",NA
"16067",NA
"16068",NA
"16069",NA
"16070",NA
"16071",NA
"16072",NA
"16073",NA
"16074",NA
"16075",NA
"16076",0
"16077",NA
"16078",0
"16079",NA
"16080",NA
"16081",NA
"16082",NA
"16083",NA
"16084",NA
"16085",NA
"16086",NA
"16087",NA
"16088",NA
"16089",NA
"16090",NA
"16091",NA
"16092",NA
"16093",NA
"16094",NA
"16095",NA
"16096",NA
"16097",NA
"16098",NA
"16099",NA
"16100",NA
"16101",NA
"16102",NA
"16103",NA
"16104",NA
"16105",NA
"16106",NA
"16107",0
"16108",NA
"16109",NA
"16110",NA
"16111",NA
"16112",NA
"16113",NA
"16114",NA
"16115",NA
"16116",NA
"16117",NA
"16118",NA
"16119",NA
"16120",NA
"16121",NA
"16122",NA
"16123",NA
"16124",NA
"16125",NA
"16126",NA
"16127",NA
"16128",NA
"16129",NA
"16130",NA
"16131",NA
"16132",NA
"16133",NA
"16134",NA
"16135",NA
"16136",NA
"16137",NA
"16138",NA
"16139",NA
"16140",NA
"16141",NA
"16142",NA
"16143",NA
"16144",NA
"16145",NA
"16146",NA
"16147",NA
"16148",NA
"16149",NA
"16150",NA
"16151",NA
"16152",NA
"16153",NA
"16154",NA
"16155",NA
"16156",NA
"16157",NA
"16158",NA
"16159",NA
"16160",0
"16161",NA
"16162",NA
"16163",NA
"16164",NA
"16165",NA
"16166",NA
"16167",NA
"16168",NA
"16169",NA
"16170",NA
"16171",NA
"16172",NA
"16173",NA
"16174",NA
"16175",0
"16176",NA
"16177",NA
"16178",NA
"16179",NA
"16180",NA
"16181",NA
"16182",NA
"16183",NA
"16184",NA
"16185",NA
"16186",NA
"16187",NA
"16188",NA
"16189",NA
"16190",NA
"16191",NA
"16192",NA
"16193",NA
"16194",NA
"16195",NA
"16196",NA
"16197",NA
"16198",NA
"16199",NA
"16200",NA
"16201",NA
"16202",NA
"16203",NA
"16204",NA
"16205",NA
"16206",NA
"16207",NA
"16208",NA
"16209",NA
"16210",NA
"16211",NA
"16212",NA
"16213",NA
"16214",NA
"16215",NA
"16216",NA
"16217",NA
"16218",NA
"16219",NA
"16220",NA
"16221",NA
"16222",0
"16223",NA
"16224",NA
"16225",NA
"16226",NA
"16227",NA
"16228",NA
"16229",NA
"16230",0
"16231",NA
"16232",NA
"16233",NA
"16234",NA
"16235",NA
"16236",NA
"16237",NA
"16238",NA
"16239",NA
"16240",NA
"16241",NA
"16242",NA
"16243",NA
"16244",NA
"16245",NA
"16246",NA
"16247",NA
"16248",NA
"16249",NA
"16250",NA
"16251",0
"16252",NA
"16253",NA
"16254",NA
"16255",NA
"16256",NA
"16257",NA
"16258",NA
"16259",NA
"16260",NA
"16261",NA
"16262",NA
"16263",NA
"16264",NA
"16265",NA
"16266",NA
"16267",NA
"16268",NA
"16269",NA
"16270",NA
"16271",NA
"16272",NA
"16273",NA
"16274",NA
"16275",NA
"16276",NA
"16277",NA
"16278",NA
"16279",NA
"16280",NA
"16281",NA
"16282",0
"16283",NA
"16284",0
"16285",0
"16286",NA
"16287",NA
